date,loc,latitude,longitude,res,unit
1989-05-09,AZDEQ_SW-230,33.0079167,-109.3156944,8.57,None
1989-05-09,AZDEQ_SW-230,33.0079167,-109.3156944,8.54,None
1989-08-01,AZDEQ_SW-230,33.0079167,-109.3156944,7.9,None
1989-09-14,AZDEQ_SW-230,33.0079167,-109.3156944,7.81,None
1989-01-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.12,None
1989-01-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.33,None
1989-09-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.25,None
1989-06-06,AZDEQ_SW-230,33.0079167,-109.3156944,8.65,None
1989-10-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
1989-05-09,AZDEQ_SW-230,33.0079167,-109.3156944,8.59,None
1989-04-11,AZDEQ_SW-230,33.0079167,-109.3156944,8.7,None
1989-02-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.36,None
1989-08-01,AZDEQ_SW-230,33.0079167,-109.3156944,7.81,None
1989-07-11,AZDEQ_SW-230,33.0079167,-109.3156944,8.77,None
1989-07-11,AZDEQ_SW-230,33.0079167,-109.3156944,8.43,None
1993-10-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.48,None
1993-10-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.24,None
1993-12-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.44,None
1993-12-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.32,None
1994-08-17,AZDEQ_SW-230,33.0079167,-109.3156944,8.42,None
1994-10-27,AZDEQ_SW-230,33.0079167,-109.3156944,8.46,None
1994-04-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.33,None
1994-06-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.7,None
1994-06-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.73,None
1994-02-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.29,None
1994-02-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.76,None
1994-10-27,AZDEQ_SW-230,33.0079167,-109.3156944,8.55,None
1994-04-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.52,None
1994-04-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.54,None
1994-08-17,AZDEQ_SW-230,33.0079167,-109.3156944,8.67,None
1995-08-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.51,None
1995-12-12,AZDEQ_SW-230,33.0079167,-109.3156944,7.94,None
1995-01-11,AZDEQ_SW-230,33.0079167,-109.3156944,8.19,None
1995-11-01,AZDEQ_SW-230,33.0079167,-109.3156944,8.19,None
1995-02-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.19,None
1995-04-05,AZDEQ_SW-230,33.0079167,-109.3156944,8.23,None
1995-08-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.43,None
1995-11-01,AZDEQ_SW-230,33.0079167,-109.3156944,7.98,None
1995-06-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.53,None
1995-06-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.41,None
1995-01-11,AZDEQ_SW-230,33.0079167,-109.3156944,8.04,None
1995-12-12,AZDEQ_SW-230,33.0079167,-109.3156944,8.2,None
1995-04-05,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
1995-02-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.29,None
1996-02-13,AZDEQ_SW-230,33.0079167,-109.3156944,8.28,None
1996-06-25,AZDEQ_SW-230,33.0079167,-109.3156944,8.47,None
1996-10-29,AZDEQ_SW-230,33.0079167,-109.3156944,7.07,None
1996-08-20,AZDEQ_SW-230,33.0079167,-109.3156944,8.08,None
1996-04-22,AZDEQ_SW-230,33.0079167,-109.3156944,7.57,None
1996-06-25,AZDEQ_SW-230,33.0079167,-109.3156944,8.18,None
1996-02-13,AZDEQ_SW-230,33.0079167,-109.3156944,8.22,None
1996-10-29,AZDEQ_SW-230,33.0079167,-109.3156944,7.83,None
1996-08-20,AZDEQ_SW-230,33.0079167,-109.3156944,7.91,None
1997-11-21,AZDEQ_SW-230,33.0079167,-109.3156944,7.7,None
1997-05-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.25,None
1997-07-23,AZDEQ_SW-230,33.0079167,-109.3156944,8.7,None
1997-07-08,AZDEQ_SW-230,33.0079167,-109.3156944,8.42,None
1997-11-21,AZDEQ_SW-230,33.0079167,-109.3156944,7.7,None
1997-03-20,AZDEQ_SW-230,33.0079167,-109.3156944,8.32,None
1997-01-27,AZDEQ_SW-230,33.0079167,-109.3156944,8.12,None
1997-09-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
1997-01-27,AZDEQ_SW-230,33.0079167,-109.3156944,7.98,None
1997-01-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.11,None
1997-01-27,AZDEQ_SW-230,33.0079167,-109.3156944,7.89,None
1997-07-08,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
1997-03-20,AZDEQ_SW-230,33.0079167,-109.3156944,8.36,None
1997-10-20,AZDEQ_SW-230,33.0079167,-109.3156944,8.35,None
1997-10-20,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
1997-05-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.37,None
1997-07-23,AZDEQ_SW-230,33.0079167,-109.3156944,8.55,None
1997-04-08,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
1997-04-08,AZDEQ_SW-230,33.0079167,-109.3156944,8.54,None
1997-11-21,AZDEQ_SW-230,33.0079167,-109.3156944,8.22,None
1997-01-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.0,None
1997-09-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
1997-09-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.23,None
1998-04-21,AZDEQ_SW-230,33.0079167,-109.3156944,8.09,None
1998-04-21,AZDEQ_SW-230,33.0079167,-109.3156944,8.34,None
1998-01-27,AZDEQ_SW-230,33.0079167,-109.3156944,8.1,None
1998-07-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.42,None
1998-01-27,AZDEQ_SW-230,33.0079167,-109.3156944,8.21,None
1998-07-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
1998-11-02,AZDEQ_SW-230,33.0079167,-109.3156944,8.35,None
1998-11-02,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
1999-02-08,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
1999-06-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.07,None
1999-08-25,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
1999-11-30,AZDEQ_SW-230,33.0079167,-109.3156944,8.23,None
1999-08-25,AZDEQ_SW-230,33.0079167,-109.3156944,8.28,None
1999-02-08,AZDEQ_SW-230,33.0079167,-109.3156944,8.39,None
1999-11-30,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
1999-04-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
1999-04-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.29,None
1999-06-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.2,None
2000-07-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.33,None
2000-10-17,AZDEQ_SW-230,33.0079167,-109.3156944,8.2,None
2000-11-29,AZDEQ_SW-230,33.0079167,-109.3156944,8.25,None
2000-10-17,AZDEQ_SW-230,33.0079167,-109.3156944,8.13,None
2000-01-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.2,None
2000-05-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2000-05-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2000-01-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.13,None
2000-06-22,AZDEQ_SW-230,33.0079167,-109.3156944,7.96,None
2000-07-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2000-08-31,AZDEQ_SW-230,33.0079167,-109.3156944,8.24,None
2001-03-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.16,None
2001-11-13,AZDEQ_SW-230,33.0079167,-109.3156944,8.45,None
2001-05-17,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2001-09-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.34,None
2001-05-17,AZDEQ_SW-230,33.0079167,-109.3156944,8.15,None
2001-06-13,AZDEQ_SW-230,33.0079167,-109.3156944,8.49,None
2001-11-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2001-11-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2001-03-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2001-08-28,AZDEQ_SW-230,33.0079167,-109.3156944,8.46,None
2001-08-28,AZDEQ_SW-230,33.0079167,-109.3156944,8.6,None
2002-03-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
2002-12-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.35,None
2002-06-06,AZDEQ_SW-230,33.0079167,-109.3156944,7.9,None
2002-10-30,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2002-10-30,AZDEQ_SW-230,33.0079167,-109.3156944,8.26,None
2002-03-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
2002-11-12,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
2002-12-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2002-03-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2002-06-06,AZDEQ_SW-230,33.0079167,-109.3156944,7.91,None
2002-08-20,AZDEQ_SW-230,33.0079167,-109.3156944,7.91,None
2002-08-13,AZDEQ_SW-230,33.0079167,-109.3156944,7.9,None
2002-08-13,AZDEQ_SW-230,33.0079167,-109.3156944,8.62,None
2002-02-19,AZDEQ_SW-230,33.0079167,-109.3156944,8.56,None
2002-05-07,AZDEQ_SW-230,33.0079167,-109.3156944,8.45,None
2003-11-04,AZDEQ_SW-230,33.0079167,-109.3156944,8.28,None
2003-05-13,AZDEQ_SW-230,33.0079167,-109.3156944,8.54,None
2003-11-04,AZDEQ_SW-230,33.0079167,-109.3156944,8.2,None
2003-02-25,AZDEQ_SW-230,33.0079167,-109.3156944,8.39,None
2003-08-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.56,None
2003-11-04,AZDEQ_SW-230,33.0079167,-109.3156944,8.2,None
2003-02-20,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
2003-05-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
2003-05-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2003-11-20,AZDEQ_SW-230,33.0079167,-109.3156944,8.18,None
2003-09-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.2,None
2003-09-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.22,None
2003-02-20,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2004-08-31,AZDEQ_SW-230,33.0079167,-109.3156944,8.47,None
2004-10-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2004-05-12,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2004-02-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.47,None
2004-10-26,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2004-05-11,AZDEQ_SW-230,33.0079167,-109.3156944,8.55,None
2004-02-11,AZDEQ_SW-230,33.0079167,-109.3156944,8.1,None
2004-02-11,AZDEQ_SW-230,33.0079167,-109.3156944,8.28,None
2004-11-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2004-07-28,AZDEQ_SW-230,33.0079167,-109.3156944,8.48,None
2004-07-28,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2005-05-25,AZDEQ_SW-230,33.0079167,-109.3156944,8.1,None
2005-03-29,AZDEQ_SW-230,33.0079167,-109.3156944,8.42,None
2005-05-25,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2005-08-04,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2005-11-30,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2005-08-04,AZDEQ_SW-230,33.0079167,-109.3156944,8.52,None
2005-11-30,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2005-08-04,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2005-06-07,AZDEQ_SW-230,33.0079167,-109.3156944,8.59,None
2005-03-02,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
2005-03-02,AZDEQ_SW-230,33.0079167,-109.3156944,8.83,None
2006-04-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2006-09-05,AZDEQ_SW-230,33.0079167,-109.3156944,8.06,None
2006-04-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
2006-02-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.21,None
2006-02-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2007-10-23,AZDEQ_SW-230,33.0079167,-109.3156944,8.25,None
2007-12-09,AZDEQ_SW-230,33.0079167,-109.3156944,8.22,None
2007-11-14,AZDEQ_SW-230,33.0079167,-109.3156944,8.21,None
2007-07-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.29,None
2007-08-07,AZDEQ_SW-230,33.0079167,-109.3156944,8.2,None
2007-02-15,AZDEQ_SW-230,33.0079167,-109.3156944,8.27,None
2007-02-28,AZDEQ_SW-230,33.0079167,-109.3156944,8.44,None
2007-02-28,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2007-03-27,AZDEQ_SW-230,33.0079167,-109.3156944,8.09,None
2007-08-07,AZDEQ_SW-230,33.0079167,-109.3156944,7.93,None
2007-07-10,AZDEQ_SW-230,33.0079167,-109.3156944,8.5,None
2009-06-24,AZDEQ_SW-230,33.0079167,-109.3156944,8.39,None
2012-10-31,AZDEQ_SW-230,33.0079167,-109.3156944,8.44,None
2012-10-31,AZDEQ_SW-230,33.0079167,-109.3156944,8.39,None
2013-01-08,AZDEQ_SW-230,33.0079167,-109.3156944,7.99,None
2013-01-08,AZDEQ_SW-230,33.0079167,-109.3156944,8.42,None
2013-06-04,AZDEQ_SW-230,33.0079167,-109.3156944,8.19,None
2013-02-28,AZDEQ_SW-230,33.0079167,-109.3156944,7.83,None
2013-02-28,AZDEQ_SW-230,33.0079167,-109.3156944,8.4,None
2013-06-04,AZDEQ_SW-230,33.0079167,-109.3156944,8.14,None
2014-11-12,AZDEQ_SW-230,33.0079167,-109.3156944,8.18,None
2014-09-02,AZDEQ_SW-230,33.0079167,-109.3156944,8.28,None
2014-11-12,AZDEQ_SW-230,33.0079167,-109.3156944,8.04,None
2014-09-02,AZDEQ_SW-230,33.0079167,-109.3156944,7.45,None
2014-09-02,AZDEQ_SW-230,33.0079167,-109.3156944,8.28,None
2015-05-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.18,None
2015-05-18,AZDEQ_SW-230,33.0079167,-109.3156944,8.34,None
2015-03-23,AZDEQ_SW-230,33.0079167,-109.3156944,8.46,None
2015-03-23,AZDEQ_SW-230,33.0079167,-109.3156944,8.45,None
2018-05-16,AZDEQ_SW-230,33.0079167,-109.3156944,8.45,None
2018-05-16,AZDEQ_SW-230,33.0079167,-109.3156944,8.3,None
1988-12-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.71,None
1988-11-08,AZDEQ_SW-234,33.2921667,-109.1953056,8.44,None
1988-10-18,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
1988-10-18,AZDEQ_SW-234,33.2921667,-109.1953056,8.31,None
1988-08-17,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
1988-12-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.37,None
1988-08-17,AZDEQ_SW-234,33.2921667,-109.1953056,8.52,None
1988-11-08,AZDEQ_SW-234,33.2921667,-109.1953056,8.33,None
1989-03-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.62,None
1989-01-10,AZDEQ_SW-234,33.2921667,-109.1953056,8.37,None
1989-09-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.27,None
1989-05-09,AZDEQ_SW-234,33.2921667,-109.1953056,8.56,None
1989-06-06,AZDEQ_SW-234,33.2921667,-109.1953056,8.6,None
1989-07-11,AZDEQ_SW-234,33.2921667,-109.1953056,8.61,None
1989-04-11,AZDEQ_SW-234,33.2921667,-109.1953056,8.43,None
1989-09-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.55,None
1989-02-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.7,None
1989-03-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.33,None
1989-08-01,AZDEQ_SW-234,33.2921667,-109.1953056,8.12,None
1989-08-01,AZDEQ_SW-234,33.2921667,-109.1953056,8.0,None
1989-01-10,AZDEQ_SW-234,33.2921667,-109.1953056,8.43,None
1989-05-09,AZDEQ_SW-234,33.2921667,-109.1953056,8.43,None
1989-04-11,AZDEQ_SW-234,33.2921667,-109.1953056,8.51,None
1989-06-06,AZDEQ_SW-234,33.2921667,-109.1953056,8.54,None
1989-02-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.42,None
1989-07-11,AZDEQ_SW-234,33.2921667,-109.1953056,8.37,None
1989-03-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
1993-12-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.93,None
1993-10-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.03,None
1993-10-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.47,None
1993-12-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.53,None
1994-06-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.86,None
1994-04-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.65,None
1994-06-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.74,None
1994-10-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.53,None
1994-08-17,AZDEQ_SW-234,33.2921667,-109.1953056,8.27,None
1994-08-17,AZDEQ_SW-234,33.2921667,-109.1953056,8.67,None
1994-04-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.73,None
1994-10-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.41,None
1995-08-24,AZDEQ_SW-234,33.2921667,-109.1953056,8.27,None
1995-01-12,AZDEQ_SW-234,33.2921667,-109.1953056,8.23,None
1995-06-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.45,None
1995-10-31,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
1995-04-05,AZDEQ_SW-234,33.2921667,-109.1953056,8.14,None
1995-01-12,AZDEQ_SW-234,33.2921667,-109.1953056,8.18,None
1995-10-31,AZDEQ_SW-234,33.2921667,-109.1953056,8.51,None
1995-12-11,AZDEQ_SW-234,33.2921667,-109.1953056,8.29,None
1995-12-11,AZDEQ_SW-234,33.2921667,-109.1953056,8.46,None
1995-02-23,AZDEQ_SW-234,33.2921667,-109.1953056,8.29,None
1995-02-23,AZDEQ_SW-234,33.2921667,-109.1953056,8.24,None
1995-04-05,AZDEQ_SW-234,33.2921667,-109.1953056,8.26,None
1995-06-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.68,None
1995-08-24,AZDEQ_SW-234,33.2921667,-109.1953056,7.69,None
1996-08-19,AZDEQ_SW-234,33.2921667,-109.1953056,8.59,None
1996-04-21,AZDEQ_SW-234,33.2921667,-109.1953056,8.48,None
1996-04-21,AZDEQ_SW-234,33.2921667,-109.1953056,8.51,None
1996-02-12,AZDEQ_SW-234,33.2921667,-109.1953056,8.5,None
1996-06-25,AZDEQ_SW-234,33.2921667,-109.1953056,8.33,None
1996-04-21,AZDEQ_SW-234,33.2921667,-109.1953056,8.58,None
1996-06-25,AZDEQ_SW-234,33.2921667,-109.1953056,8.48,None
1996-08-19,AZDEQ_SW-234,33.2921667,-109.1953056,8.47,None
1996-02-12,AZDEQ_SW-234,33.2921667,-109.1953056,8.47,None
1998-11-03,AZDEQ_SW-234,33.2921667,-109.1953056,8.24,None
1998-11-03,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
1999-04-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.46,None
1999-02-08,AZDEQ_SW-234,33.2921667,-109.1953056,8.0,None
1999-06-23,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
1999-08-25,AZDEQ_SW-234,33.2921667,-109.1953056,8.23,None
1999-06-23,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
1999-11-16,AZDEQ_SW-234,33.2921667,-109.1953056,8.28,None
1999-11-16,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
1999-08-25,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
1999-02-08,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
1999-04-14,AZDEQ_SW-234,33.2921667,-109.1953056,7.4,None
2000-03-28,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2000-10-18,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2000-09-20,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
2000-05-09,AZDEQ_SW-234,33.2921667,-109.1953056,8.37,None
2000-05-09,AZDEQ_SW-234,33.2921667,-109.1953056,8.0,None
2000-10-18,AZDEQ_SW-234,33.2921667,-109.1953056,8.16,None
2000-09-20,AZDEQ_SW-234,33.2921667,-109.1953056,8.5,None
2000-09-20,AZDEQ_SW-234,33.2921667,-109.1953056,8.26,None
2000-03-28,AZDEQ_SW-234,33.2921667,-109.1953056,8.32,None
2001-05-16,AZDEQ_SW-234,33.2921667,-109.1953056,8.13,None
2001-11-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2001-03-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2001-03-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.08,None
2001-08-29,AZDEQ_SW-234,33.2921667,-109.1953056,8.37,None
2001-11-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2001-08-29,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
2001-05-16,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
2002-03-19,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
2002-11-19,AZDEQ_SW-234,33.2921667,-109.1953056,8.21,None
2002-06-05,AZDEQ_SW-234,33.2921667,-109.1953056,8.31,None
2002-08-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.1,None
2002-06-05,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2002-03-19,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2002-11-19,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2002-08-14,AZDEQ_SW-234,33.2921667,-109.1953056,8.81,None
2002-11-19,AZDEQ_SW-234,33.2921667,-109.1953056,8.1,None
2003-03-06,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2003-01-23,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2003-01-23,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2003-09-16,AZDEQ_SW-234,33.2921667,-109.1953056,8.34,None
2003-05-20,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2003-09-16,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2003-03-06,AZDEQ_SW-234,33.2921667,-109.1953056,8.27,None
2003-11-04,AZDEQ_SW-234,33.2921667,-109.1953056,8.0,None
2003-05-20,AZDEQ_SW-234,33.2921667,-109.1953056,8.32,None
2004-02-10,AZDEQ_SW-234,33.2921667,-109.1953056,8.11,None
2004-10-27,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
2004-07-28,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2004-02-10,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2004-07-28,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2005-03-02,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2005-08-09,AZDEQ_SW-234,33.2921667,-109.1953056,7.77,None
2005-05-24,AZDEQ_SW-234,33.2921667,-109.1953056,7.85,None
2005-05-24,AZDEQ_SW-234,33.2921667,-109.1953056,8.34,None
2005-03-02,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2005-08-09,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2006-03-02,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2006-03-02,AZDEQ_SW-234,33.2921667,-109.1953056,7.96,None
2008-11-18,AZDEQ_SW-234,33.2921667,-109.1953056,8.03,None
2008-08-26,AZDEQ_SW-234,33.2921667,-109.1953056,8.4,None
2008-11-18,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2008-08-26,AZDEQ_SW-234,33.2921667,-109.1953056,7.67,None
2009-06-16,AZDEQ_SW-234,33.2921667,-109.1953056,8.6,None
2009-06-16,AZDEQ_SW-234,33.2921667,-109.1953056,8.0,None
2009-06-25,AZDEQ_SW-234,33.2921667,-109.1953056,8.58,None
2011-08-15,AZDEQ_SW-234,33.2921667,-109.1953056,7.2,None
2011-11-09,AZDEQ_SW-234,33.2921667,-109.1953056,8.55,None
2011-08-15,AZDEQ_SW-234,33.2921667,-109.1953056,7.81,None
2011-09-13,AZDEQ_SW-234,33.2921667,-109.1953056,8.75,None
2012-02-29,AZDEQ_SW-234,33.2921667,-109.1953056,8.47,None
2012-05-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.06,None
2012-05-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.43,None
2012-02-29,AZDEQ_SW-234,33.2921667,-109.1953056,8.17,None
2017-05-22,AZDEQ_SW-234,33.2921667,-109.1953056,8.2,None
2018-05-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.3,None
2018-05-15,AZDEQ_SW-234,33.2921667,-109.1953056,8.55,None
2020-10-28,AZDEQ_SW-234,33.2921667,-109.1953056,8.09,None
1987-01-07,AZDEQ_SW-260,32.7608889,-114.4205,8.1,None
1987-11-18,AZDEQ_SW-260,32.7608889,-114.4205,7.7,None
1987-07-20,AZDEQ_SW-260,32.7608889,-114.4205,8.1,None
1987-08-19,AZDEQ_SW-260,32.7608889,-114.4205,8.3,None
1987-06-02,AZDEQ_SW-260,32.7608889,-114.4205,7.9,None
1987-05-06,AZDEQ_SW-260,32.7608889,-114.4205,8.0,None
1987-03-05,AZDEQ_SW-260,32.7608889,-114.4205,7.7,None
1987-02-04,AZDEQ_SW-260,32.7608889,-114.4205,7.8,None
1987-04-01,AZDEQ_SW-260,32.7608889,-114.4205,8.3,None
1987-12-02,AZDEQ_SW-260,32.7608889,-114.4205,7.8,None
1987-06-17,AZDEQ_SW-260,32.7608889,-114.4205,8.3,None
1987-03-19,AZDEQ_SW-260,32.7608889,-114.4205,7.7,None
1987-05-20,AZDEQ_SW-260,32.7608889,-114.4205,8.1,None
1987-01-21,AZDEQ_SW-260,32.7608889,-114.4205,8.0,None
1987-02-18,AZDEQ_SW-260,32.7608889,-114.4205,7.9,None
1987-10-14,AZDEQ_SW-260,32.7608889,-114.4205,7.9,None
1987-10-01,AZDEQ_SW-260,32.7608889,-114.4205,7.8,None
1987-04-16,AZDEQ_SW-260,32.7608889,-114.4205,9.5,None
1987-09-03,AZDEQ_SW-260,32.7608889,-114.4205,8.1,None
1987-07-01,AZDEQ_SW-260,32.7608889,-114.4205,8.2,None
1987-09-16,AZDEQ_SW-260,32.7608889,-114.4205,7.9,None
1987-11-04,AZDEQ_SW-260,32.7608889,-114.4205,7.8,None
1987-08-05,AZDEQ_SW-260,32.7608889,-114.4205,7.9,None
1987-12-16,AZDEQ_SW-260,32.7608889,-114.4205,7.8,None
1988-02-17,AZDEQ_SW-260,32.7608889,-114.4205,7.8,None
