date,loc,latitude,longitude,res
2010,SRPMIC-VR-1,33.557667,-111.667983,1.8
2011,SRPMIC-VR-1,33.557667,-111.667983,1.9
2013,SRPMIC-VR-1,33.557667,-111.667983,0.0
2014,SRPMIC-VR-1,33.557667,-111.667983,5.0
2016,SRPMIC-VR-1,33.557667,-111.667983,1.1
2017,SRPMIC-VR-1,33.557667,-111.667983,1.2
2018,SRPMIC-VR-1,33.557667,-111.667983,1.2
2019,SRPMIC-VR-1,33.557667,-111.667983,14.0
2020,SRPMIC-VR-1,33.557667,-111.667983,2.2
2021,SRPMIC-VR-1,33.557667,-111.667983,0.83
2010,SRPMIC-VR-2,33.566806,-111.666583,1.5
2011,SRPMIC-VR-2,33.566806,-111.666583,1.1
2013,SRPMIC-VR-2,33.566806,-111.666583,0.0
2014,SRPMIC-VR-2,33.566806,-111.666583,4.3
2016,SRPMIC-VR-2,33.566806,-111.666583,0.76
2018,SRPMIC-VR-2,33.566806,-111.666583,0.95
2019,SRPMIC-VR-2,33.566806,-111.666583,3.5
2020,SRPMIC-VR-2,33.566806,-111.666583,1.2
2021,SRPMIC-VR-2,33.566806,-111.666583,0.68
2010,SRPMIC-SR-1,33.546683,-111.660333,2.9
2011,SRPMIC-SR-1,33.546683,-111.660333,2.4
2013,SRPMIC-SR-1,33.546683,-111.660333,4.3
2014,SRPMIC-SR-1,33.546683,-111.660333,5.8999999999999995
2016,SRPMIC-SR-1,33.546683,-111.660333,0.83
2018,SRPMIC-SR-1,33.546683,-111.660333,1.0
2019,SRPMIC-SR-1,33.546683,-111.660333,99.0
2020,SRPMIC-SR-1,33.546683,-111.660333,0.0
2021,SRPMIC-SR-1,33.546683,-111.660333,1.6
2010,SRPMIC-SR-2,33.5389,-111.671917,2.4
2013,SRPMIC-SR-2,33.5389,-111.671917,0.0
2014,SRPMIC-SR-2,33.5389,-111.671917,4.0
2016,SRPMIC-SR-2,33.5389,-111.671917,0.78
2018,SRPMIC-SR-2,33.5389,-111.671917,1.5
2019,SRPMIC-SR-2,33.5389,-111.671917,3.5
2020,SRPMIC-SR-2,33.5389,-111.671917,0.0
2021,SRPMIC-SR-2,33.5389,-111.671917,1.7
2005,21ARIZ_WQX-SRPNT027.51,33.3563056,-110.9488364,990.0
2007,21ARIZ_WQX-SRPNT027.51,33.3563056,-110.9488364,2000.0
2008,21ARIZ_WQX-SRPNT027.51,33.3563056,-110.9488364,320.0
2014,21ARIZ_WQX-SRPNT027.51,33.3563056,-110.9488364,11000.0
2015,21ARIZ_WQX-SRPNT027.51,33.3563056,-110.9488364,536.0
2016,21ARIZ_WQX-SRPNT027.51,33.3563056,-110.9488364,1780.0
1997,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
1998,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
1999,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
2000,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
2001,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
2002,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
2003,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
2004,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
2005,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
2006,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.0
2007,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.54
2008,UTAHDWQ_WQX-5952430,36.95498,-111.48376,2.04
2009,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.28
2010,UTAHDWQ_WQX-5952430,36.95498,-111.48376,2.47
2011,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.43
2012,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.23
2013,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.95
2014,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.184
2017,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.54
2018,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.61
2019,UTAHDWQ_WQX-5952430,36.95498,-111.48376,1.87
2021,UTAHDWQ_WQX-5952430,36.95498,-111.48376,0.84
1978,UTAHDWQ_WQX-4952000,36.93666,-111.48404,5.0
1979,UTAHDWQ_WQX-4952000,36.93666,-111.48404,5.0
1980,UTAHDWQ_WQX-4952000,36.93666,-111.48404,15.0
1981,UTAHDWQ_WQX-4952000,36.93666,-111.48404,15.0
1982,UTAHDWQ_WQX-4952000,36.93666,-111.48404,0.0
1983,UTAHDWQ_WQX-4952000,36.93666,-111.48404,15.0
1984,UTAHDWQ_WQX-4952000,36.93666,-111.48404,20.0
1985,UTAHDWQ_WQX-4952000,36.93666,-111.48404,0.0
1986,UTAHDWQ_WQX-4952000,36.93666,-111.48404,20.0
1999,21NEV1_WQX-NV13-101-M-001,35.8694496,-114.6619034,0.0
2000,21NEV1_WQX-NV13-101-M-001,35.8694496,-114.6619034,0.0
2001,21NEV1_WQX-NV13-101-M-001,35.8694496,-114.6619034,0.0
2002,21NEV1_WQX-NV13-101-M-001,35.8694496,-114.6619034,0.0
2003,21NEV1_WQX-NV13-101-M-001,35.8694496,-114.6619034,0.0
2004,21NEV1_WQX-NV13-101-M-001,35.8694496,-114.6619034,0.0
2005,21NEV1_WQX-NV13-101-M-001,35.8694496,-114.6619034,0.0
1995,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
1996,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
1999,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2000,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2001,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2002,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2003,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2004,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2005,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2006,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2008,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2009,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2012,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
2013,NNEPA-01WHEATFIE18,36.23718734,-109.0481236,0.0
1987,AZDEQ_SW-408,32.8695,-109.51175,14.0
1988,AZDEQ_SW-408,32.8695,-109.51175,21.0
1989,AZDEQ_SW-408,32.8695,-109.51175,130.0
1990,AZDEQ_SW-408,32.8695,-109.51175,200.0
1991,AZDEQ_SW-408,32.8695,-109.51175,190.0
1992,AZDEQ_SW-408,32.8695,-109.51175,850.0
1993,AZDEQ_SW-408,32.8695,-109.51175,500.0
1994,AZDEQ_SW-408,32.8695,-109.51175,94.0
1995,AZDEQ_SW-408,32.8695,-109.51175,20.0
1996,AZDEQ_SW-408,32.8695,-109.51175,280.0
1997,AZDEQ_SW-408,32.8695,-109.51175,50.6
1998,AZDEQ_SW-408,32.8695,-109.51175,46.8
1999,AZDEQ_SW-408,32.8695,-109.51175,54.0
2000,AZDEQ_SW-408,32.8695,-109.51175,197.0
2001,AZDEQ_SW-408,32.8695,-109.51175,21.0
2002,AZDEQ_SW-408,32.8695,-109.51175,54.0
2003,AZDEQ_SW-408,32.8695,-109.51175,33.0
2004,AZDEQ_SW-408,32.8695,-109.51175,81.0
2007,AZDEQ_SW-408,32.8695,-109.51175,130.0
2014,AZDEQ_SW-408,32.8695,-109.51175,1370.0
2015,AZDEQ_SW-408,32.8695,-109.51175,142.0
2016,AZDEQ_SW-408,32.8695,-109.51175,61.0
2017,AZDEQ_SW-408,32.8695,-109.51175,31.2
1987,AZDEQ_SW-410,34.8513889,-112.0661111,21.0
1988,AZDEQ_SW-410,34.8513889,-112.0661111,100.0
1989,AZDEQ_SW-410,34.8513889,-112.0661111,14.0
1990,AZDEQ_SW-410,34.8513889,-112.0661111,10.0
1991,AZDEQ_SW-410,34.8513889,-112.0661111,23.0
1992,AZDEQ_SW-410,34.8513889,-112.0661111,8.0
1993,AZDEQ_SW-410,34.8513889,-112.0661111,24.0
1994,AZDEQ_SW-410,34.8513889,-112.0661111,2.0
1995,AZDEQ_SW-410,34.8513889,-112.0661111,3.0
1996,AZDEQ_SW-410,34.8513889,-112.0661111,9.0
1997,AZDEQ_SW-410,34.8513889,-112.0661111,2.8
1998,AZDEQ_SW-410,34.8513889,-112.0661111,1.7
1999,AZDEQ_SW-410,34.8513889,-112.0661111,2.0
2000,AZDEQ_SW-410,34.8513889,-112.0661111,3.0
2004,AZDEQ_SW-410,34.8513889,-112.0661111,1.9
2011,AZDEQ_SW-410,34.8513889,-112.0661111,0.97
2014,AZDEQ_SW-410,34.8513889,-112.0661111,5.2
2015,AZDEQ_SW-410,34.8513889,-112.0661111,1.0
2016,AZDEQ_SW-410,34.8513889,-112.0661111,4.5
2017,AZDEQ_SW-410,34.8513889,-112.0661111,1.4
1987,AZDEQ_SW-412,34.0730556,-111.7163889,30.0
1988,AZDEQ_SW-412,34.0730556,-111.7163889,70.0
1989,AZDEQ_SW-412,34.0730556,-111.7163889,8.0
1990,AZDEQ_SW-412,34.0730556,-111.7163889,21.0
1991,AZDEQ_SW-412,34.0730556,-111.7163889,13.0
1992,AZDEQ_SW-412,34.0730556,-111.7163889,57.0
1993,AZDEQ_SW-412,34.0730556,-111.7163889,16.0
1994,AZDEQ_SW-412,34.0730556,-111.7163889,2.0
1995,AZDEQ_SW-412,34.0730556,-111.7163889,7.0
1997,AZDEQ_SW-412,34.0730556,-111.7163889,4.6
1998,AZDEQ_SW-412,34.0730556,-111.7163889,2.7
1999,AZDEQ_SW-412,34.0730556,-111.7163889,4.0
2000,AZDEQ_SW-412,34.0730556,-111.7163889,3.0
2003,AZDEQ_SW-412,34.0730556,-111.7163889,4.0
2004,AZDEQ_SW-412,34.0730556,-111.7163889,6.5
2010,AZDEQ_SW-412,34.0730556,-111.7163889,0.62
2011,AZDEQ_SW-412,34.0730556,-111.7163889,1.9
2015,AZDEQ_SW-412,34.0730556,-111.7163889,3.1
2016,AZDEQ_SW-412,34.0730556,-111.7163889,12.3
2003,AZDEQ_SW-413,33.80825,-111.6636111,2.0
2004,AZDEQ_SW-413,33.80825,-111.6636111,0.9
2010,AZDEQ_SW-413,33.80825,-111.6636111,1.8
2011,AZDEQ_SW-413,33.80825,-111.6636111,3.0
2015,AZDEQ_SW-413,33.80825,-111.6636111,2.1
2016,AZDEQ_SW-413,33.80825,-111.6636111,1.1
2017,AZDEQ_SW-413,33.80825,-111.6636111,1.7
1987,AZDEQ_SW-414,36.8647222,-111.5883333,42.0
1988,AZDEQ_SW-414,36.8647222,-111.5883333,32.0
1989,AZDEQ_SW-414,36.8647222,-111.5883333,110.0
1990,AZDEQ_SW-414,36.8647222,-111.5883333,19.0
1991,AZDEQ_SW-414,36.8647222,-111.5883333,5.0
1992,AZDEQ_SW-414,36.8647222,-111.5883333,4.0
1993,AZDEQ_SW-414,36.8647222,-111.5883333,2.0
1994,AZDEQ_SW-414,36.8647222,-111.5883333,2.0
1995,AZDEQ_SW-414,36.8647222,-111.5883333,2.0
1996,AZDEQ_SW-414,36.8647222,-111.5883333,3.0
1997,AZDEQ_SW-414,36.8647222,-111.5883333,6.7
1998,AZDEQ_SW-414,36.8647222,-111.5883333,2.1
1999,AZDEQ_SW-414,36.8647222,-111.5883333,2.0
2000,AZDEQ_SW-414,36.8647222,-111.5883333,2.0
2004,AZDEQ_SW-414,36.8647222,-111.5883333,3.0
2010,AZDEQ_SW-414,36.8647222,-111.5883333,0.71
2011,AZDEQ_SW-414,36.8647222,-111.5883333,0.92
2015,AZDEQ_SW-414,36.8647222,-111.5883333,12.6
2016,AZDEQ_SW-414,36.8647222,-111.5883333,10.0
1974,AZDEQ_SW-415,32.7186111,-114.7188889,20.0
1973,AZDEQ_SW-415,32.7186111,-114.7188889,4.0
1975,AZDEQ_SW-415,32.7186111,-114.7188889,280.0
1976,AZDEQ_SW-415,32.7186111,-114.7188889,9.0
1977,AZDEQ_SW-415,32.7186111,-114.7188889,7.0
1978,AZDEQ_SW-415,32.7186111,-114.7188889,10.0
1979,AZDEQ_SW-415,32.7186111,-114.7188889,16.0
1984,AZDEQ_SW-415,32.7186111,-114.7188889,19.0
1985,AZDEQ_SW-415,32.7186111,-114.7188889,60.0
1986,AZDEQ_SW-415,32.7186111,-114.7188889,20.0
1987,AZDEQ_SW-415,32.7186111,-114.7188889,17.0
1988,AZDEQ_SW-415,32.7186111,-114.7188889,12.0
1989,AZDEQ_SW-415,32.7186111,-114.7188889,8.0
1990,AZDEQ_SW-415,32.7186111,-114.7188889,16.0
1991,AZDEQ_SW-415,32.7186111,-114.7188889,13.0
1992,AZDEQ_SW-415,32.7186111,-114.7188889,55.0
1993,AZDEQ_SW-415,32.7186111,-114.7188889,180.0
1994,AZDEQ_SW-415,32.7186111,-114.7188889,5.0
1995,AZDEQ_SW-415,32.7186111,-114.7188889,7.0
1996,AZDEQ_SW-415,32.7186111,-114.7188889,2.0
1997,AZDEQ_SW-415,32.7186111,-114.7188889,14.6
1998,AZDEQ_SW-415,32.7186111,-114.7188889,2.2
1999,AZDEQ_SW-415,32.7186111,-114.7188889,4.0
2000,AZDEQ_SW-415,32.7186111,-114.7188889,3.0
2001,AZDEQ_SW-415,32.7186111,-114.7188889,2.9
2002,AZDEQ_SW-415,32.7186111,-114.7188889,1.9
2003,AZDEQ_SW-415,32.7186111,-114.7188889,2.0
2004,AZDEQ_SW-415,32.7186111,-114.7188889,3.5
2011,AZDEQ_SW-415,32.7186111,-114.7188889,0.75
2016,AZDEQ_SW-415,32.7186111,-114.7188889,0.8
2017,AZDEQ_SW-415,32.7186111,-114.7188889,1.1
1987,AZDEQ_SW-416,33.6194444,-110.9213889,10.0
1988,AZDEQ_SW-416,33.6194444,-110.9213889,23.0
1989,AZDEQ_SW-416,33.6194444,-110.9213889,8.0
1990,AZDEQ_SW-416,33.6194444,-110.9213889,47.0
1991,AZDEQ_SW-416,33.6194444,-110.9213889,17.0
1992,AZDEQ_SW-416,33.6194444,-110.9213889,13.0
1993,AZDEQ_SW-416,33.6194444,-110.9213889,450.0
1994,AZDEQ_SW-416,33.6194444,-110.9213889,11.0
1995,AZDEQ_SW-416,33.6194444,-110.9213889,26.0
1997,AZDEQ_SW-416,33.6194444,-110.9213889,17.1
1998,AZDEQ_SW-416,33.6194444,-110.9213889,3.8
1999,AZDEQ_SW-416,33.6194444,-110.9213889,9.0
2000,AZDEQ_SW-416,33.6194444,-110.9213889,2.0
2001,AZDEQ_SW-416,33.6194444,-110.9213889,5.0
2002,AZDEQ_SW-416,33.6194444,-110.9213889,375.0
2003,AZDEQ_SW-416,33.6194444,-110.9213889,294.0
2004,AZDEQ_SW-416,33.6194444,-110.9213889,10.3
2011,AZDEQ_SW-416,33.6194444,-110.9213889,0.95
2014,AZDEQ_SW-416,33.6194444,-110.9213889,6.4
2015,AZDEQ_SW-416,33.6194444,-110.9213889,11.8
2016,AZDEQ_SW-416,33.6194444,-110.9213889,7.7
2017,AZDEQ_SW-416,33.6194444,-110.9213889,3.6
2004,AZDEQ_SW-1009,33.5527778,-111.5763889,1.4
2010,AZDEQ_SW-1009,33.5527778,-111.5763889,0.85
2011,AZDEQ_SW-1009,33.5527778,-111.5763889,1.7
2014,AZDEQ_SW-1009,33.5527778,-111.5763889,2.2
2015,AZDEQ_SW-1009,33.5527778,-111.5763889,0.86
2016,AZDEQ_SW-1009,33.5527778,-111.5763889,1.3
2017,AZDEQ_SW-1009,33.5527778,-111.5763889,0.81
1987,AZDEQ_SW-138,32.3537111,-111.09685,39.0
1988,AZDEQ_SW-138,32.3537111,-111.09685,41.0
1989,AZDEQ_SW-138,32.3537111,-111.09685,40.0
1990,AZDEQ_SW-138,32.3537111,-111.09685,34.0
1991,AZDEQ_SW-138,32.3537111,-111.09685,63.0
1992,AZDEQ_SW-138,32.3537111,-111.09685,34.0
1993,AZDEQ_SW-138,32.3537111,-111.09685,34.0
2011,AZDEQ_SW-138,32.3537111,-111.09685,15.0
2016,AZDEQ_SW-138,32.3537111,-111.09685,3.4
2017,AZDEQ_SW-138,32.3537111,-111.09685,4.1000000000000005
2018,AZDEQ_SW-138,32.3537111,-111.09685,2.2
1993,AZDEQ_SW-146,31.5611111,-111.0461111,70.0
2008,AZDEQ_SW-146,31.5611111,-111.0461111,69.0
2009,AZDEQ_SW-146,31.5611111,-111.0461111,15.0
2010,AZDEQ_SW-146,31.5611111,-111.0461111,10.0
2011,AZDEQ_SW-146,31.5611111,-111.0461111,12.0
2013,AZDEQ_SW-146,31.5611111,-111.0461111,3.2
2014,AZDEQ_SW-146,31.5611111,-111.0461111,20.0
2016,AZDEQ_SW-146,31.5611111,-111.0461111,7.0
2017,AZDEQ_SW-146,31.5611111,-111.0461111,25.0
2018,AZDEQ_SW-146,31.5611111,-111.0461111,3.3
1987,AZDEQ_SW-977,33.5506111,-110.9906667,15.0
1988,AZDEQ_SW-977,33.5506111,-110.9906667,44.0
1990,AZDEQ_SW-977,33.5506111,-110.9906667,79.0
1991,AZDEQ_SW-977,33.5506111,-110.9906667,13.0
1992,AZDEQ_SW-977,33.5506111,-110.9906667,25.0
1993,AZDEQ_SW-977,33.5506111,-110.9906667,38.0
1995,AZDEQ_SW-977,33.5506111,-110.9906667,14.0
1997,AZDEQ_SW-977,33.5506111,-110.9906667,12.0
2000,AZDEQ_SW-977,33.5506111,-110.9906667,24.0
2003,AZDEQ_SW-977,33.5506111,-110.9906667,1.8
2004,AZDEQ_SW-977,33.5506111,-110.9906667,2.29
2005,AZDEQ_SW-977,33.5506111,-110.9906667,3.75
2016,AZDEQ_SW-977,33.5506111,-110.9906667,2.9
1990,AZDEQ_SW-264,33.9379444,-112.6996944,19.0
1991,AZDEQ_SW-264,33.9379444,-112.6996944,460.0
2008,AZDEQ_SW-264,33.9379444,-112.6996944,1.0
2009,AZDEQ_SW-264,33.9379444,-112.6996944,1.0
2011,AZDEQ_SW-264,33.9379444,-112.6996944,43.0
2018,AZDEQ_SW-264,33.9379444,-112.6996944,1.2
2020,AZDEQ_SW-264,33.9379444,-112.6996944,1.9
1987,AZDEQ_SW-974,33.99375,-109.4651389,26.0
1988,AZDEQ_SW-974,33.99375,-109.4651389,40.0
1994,AZDEQ_SW-974,33.99375,-109.4651389,10.0
1995,AZDEQ_SW-974,33.99375,-109.4651389,16.0
2002,AZDEQ_SW-974,33.99375,-109.4651389,13.0
2004,AZDEQ_SW-974,33.99375,-109.4651389,22.0
2005,AZDEQ_SW-974,33.99375,-109.4651389,11.0
2007,AZDEQ_SW-974,33.99375,-109.4651389,0.465
2009,AZDEQ_SW-974,33.99375,-109.4651389,2.5
2017,AZDEQ_SW-974,33.99375,-109.4651389,0.65
1993,AZDEQ_SW-1157,34.2977778,-114.1388889,14.0
1994,AZDEQ_SW-1157,34.2977778,-114.1388889,14.0
1995,AZDEQ_SW-1157,34.2977778,-114.1388889,13.0
1997,AZDEQ_SW-1157,34.2977778,-114.1388889,29.0
2016,AZDEQ_SW-1157,34.2977778,-114.1388889,0.82
2017,AZDEQ_SW-1157,34.2977778,-114.1388889,0.9700000000000001
2018,AZDEQ_SW-1157,34.2977778,-114.1388889,1.7
2019,AZDEQ_SW-1157,34.2977778,-114.1388889,6.1000000000000005
2013,AZDEQ_SW-2440,34.4535,-112.3064722,2300.0
2014,AZDEQ_SW-2440,34.4535,-112.3064722,2530.0
2015,AZDEQ_SW-2440,34.4535,-112.3064722,4.6
2016,AZDEQ_SW-2440,34.4535,-112.3064722,10.6
2017,AZDEQ_SW-2440,34.4535,-112.3064722,5.8
2018,AZDEQ_SW-2440,34.4535,-112.3064722,3800.0
2019,AZDEQ_SW-2440,34.4535,-112.3064722,70.0
2020,AZDEQ_SW-2440,34.4535,-112.3064722,4.1000000000000005
1992,AZDEQ_SW-272,33.122,-110.9762222,510.0
1993,AZDEQ_SW-272,33.122,-110.9762222,820.0
2000,AZDEQ_SW-272,33.122,-110.9762222,220.0
2001,AZDEQ_SW-272,33.122,-110.9762222,40.0
2002,AZDEQ_SW-272,33.122,-110.9762222,37.0
2003,AZDEQ_SW-272,33.122,-110.9762222,17.0
2004,AZDEQ_SW-272,33.122,-110.9762222,27.0
2005,AZDEQ_SW-272,33.122,-110.9762222,38.0
2006,AZDEQ_SW-272,33.122,-110.9762222,11.0
2007,AZDEQ_SW-272,33.122,-110.9762222,23.0
2008,AZDEQ_SW-272,33.122,-110.9762222,108.0
2009,AZDEQ_SW-272,33.122,-110.9762222,15.0
2010,AZDEQ_SW-272,33.122,-110.9762222,35.0
2011,AZDEQ_SW-272,33.122,-110.9762222,56.0
2012,AZDEQ_SW-272,33.122,-110.9762222,81.0
2013,AZDEQ_SW-272,33.122,-110.9762222,66.0
2014,AZDEQ_SW-272,33.122,-110.9762222,65.0
2000,AZDEQ_SW-565,33.3563056,-110.9488364,920.0
2001,AZDEQ_SW-565,33.3563056,-110.9488364,260.0
2003,AZDEQ_SW-565,33.3563056,-110.9488364,5700.0
2004,AZDEQ_SW-565,33.3563056,-110.9488364,1700.0
2005,AZDEQ_SW-565,33.3563056,-110.9488364,990.0
2007,AZDEQ_SW-565,33.3563056,-110.9488364,2000.0
2008,AZDEQ_SW-565,33.3563056,-110.9488364,320.0
2014,AZDEQ_SW-565,33.3563056,-110.9488364,11000.0
2015,AZDEQ_SW-565,33.3563056,-110.9488364,536.0
2016,AZDEQ_SW-565,33.3563056,-110.9488364,1780.0
2017,AZDEQ_SW-565,33.3563056,-110.9488364,1100.0
2018,AZDEQ_SW-565,33.3563056,-110.9488364,840.0
2019,AZDEQ_SW-565,33.3563056,-110.9488364,270.0
2000,AZDEQ_SW-1542,33.1519444,-110.9769444,150.0
2001,AZDEQ_SW-1542,33.1519444,-110.9769444,78.0
2002,AZDEQ_SW-1542,33.1519444,-110.9769444,41.0
2003,AZDEQ_SW-1542,33.1519444,-110.9769444,25.0
2004,AZDEQ_SW-1542,33.1519444,-110.9769444,72.0
2005,AZDEQ_SW-1542,33.1519444,-110.9769444,30.0
2006,AZDEQ_SW-1542,33.1519444,-110.9769444,9.2
2007,AZDEQ_SW-1542,33.1519444,-110.9769444,33.0
2009,AZDEQ_SW-1542,33.1519444,-110.9769444,37.0
2010,AZDEQ_SW-1542,33.1519444,-110.9769444,220.0
2011,AZDEQ_SW-1542,33.1519444,-110.9769444,150.0
2012,AZDEQ_SW-1542,33.1519444,-110.9769444,240.0
2013,AZDEQ_SW-1542,33.1519444,-110.9769444,130.0
2014,AZDEQ_SW-1542,33.1519444,-110.9769444,100.0
2000,AZDEQ_SW-1543,33.1380556,-110.9755556,540.0
2001,AZDEQ_SW-1543,33.1380556,-110.9755556,46.0
2002,AZDEQ_SW-1543,33.1380556,-110.9755556,71.0
2003,AZDEQ_SW-1543,33.1380556,-110.9755556,37.0
2004,AZDEQ_SW-1543,33.1380556,-110.9755556,50.0
2005,AZDEQ_SW-1543,33.1380556,-110.9755556,47.0
2006,AZDEQ_SW-1543,33.1380556,-110.9755556,29.0
2007,AZDEQ_SW-1543,33.1380556,-110.9755556,43.0
2008,AZDEQ_SW-1543,33.1380556,-110.9755556,128.0
2009,AZDEQ_SW-1543,33.1380556,-110.9755556,19.0
2010,AZDEQ_SW-1543,33.1380556,-110.9755556,59.0
2011,AZDEQ_SW-1543,33.1380556,-110.9755556,58.0
2012,AZDEQ_SW-1543,33.1380556,-110.9755556,82.0
2013,AZDEQ_SW-1543,33.1380556,-110.9755556,63.0
2014,AZDEQ_SW-1543,33.1380556,-110.9755556,62.0
2000,AZDEQ_SW-571,33.3464725,-110.9451139,5900.0
2001,AZDEQ_SW-571,33.3464725,-110.9451139,6200.0
2003,AZDEQ_SW-571,33.3464725,-110.9451139,14000.0
2004,AZDEQ_SW-571,33.3464725,-110.9451139,5100.0
2007,AZDEQ_SW-571,33.3464725,-110.9451139,6400.0
2008,AZDEQ_SW-571,33.3464725,-110.9451139,4900.0
2014,AZDEQ_SW-571,33.3464725,-110.9451139,6100.0
2015,AZDEQ_SW-571,33.3464725,-110.9451139,2470.0
2016,AZDEQ_SW-571,33.3464725,-110.9451139,4910.0
2017,AZDEQ_SW-571,33.3464725,-110.9451139,1200.0
2018,AZDEQ_SW-571,33.3464725,-110.9451139,8400.0
2019,AZDEQ_SW-571,33.3464725,-110.9451139,1500.0
2020,AZDEQ_SW-571,33.3464725,-110.9451139,860.0
1987,AZDEQ_SW-158,32.0191667,-110.6455556,10.0
1988,AZDEQ_SW-158,32.0191667,-110.6455556,18.0
1989,AZDEQ_SW-158,32.0191667,-110.6455556,28.0
1992,AZDEQ_SW-158,32.0191667,-110.6455556,11.0
