date,loc,latitude,longitude,res
2008,AZDEQ_SW-196,34.7823889,-110.0438611,8.444
2009,AZDEQ_SW-196,34.7823889,-110.0438611,8.568
2010,AZDEQ_SW-196,34.7823889,-110.0438611,8.412
1995,AZDEQ_SW-211,34.28393,-111.067796,8.278125
1996,AZDEQ_SW-211,34.28393,-111.067796,8.395
2000,AZDEQ_SW-211,34.28393,-111.067796,8.321666666666667
2002,AZDEQ_SW-211,34.28393,-111.067796,8.016666666666666
2003,AZDEQ_SW-211,34.28393,-111.067796,8.25
2006,AZDEQ_SW-211,34.28393,-111.067796,8.29
2008,AZDEQ_SW-211,34.28393,-111.067796,8.313333333333333
2009,AZDEQ_SW-211,34.28393,-111.067796,8.53
2010,AZDEQ_SW-211,34.28393,-111.067796,8.405000000000001
2011,AZDEQ_SW-211,34.28393,-111.067796,8.5375
2013,AZDEQ_SW-211,34.28393,-111.067796,8.415
2014,AZDEQ_SW-211,34.28393,-111.067796,8.325
2018,AZDEQ_SW-211,34.28393,-111.067796,8.309999999999999
2019,AZDEQ_SW-211,34.28393,-111.067796,8.41
1995,AZDEQ_SW-212,34.2833333,-111.0708333,8.274705882352942
2000,AZDEQ_SW-212,34.2833333,-111.0708333,8.15
2001,AZDEQ_SW-212,34.2833333,-111.0708333,8.15
2002,AZDEQ_SW-212,34.2833333,-111.0708333,8.14076923076923
2003,AZDEQ_SW-212,34.2833333,-111.0708333,8.02
2006,AZDEQ_SW-212,34.2833333,-111.0708333,8.265
2007,AZDEQ_SW-212,34.2833333,-111.0708333,8.398
2008,AZDEQ_SW-212,34.2833333,-111.0708333,8.263636363636364
2009,AZDEQ_SW-212,34.2833333,-111.0708333,8.43
2010,AZDEQ_SW-212,34.2833333,-111.0708333,8.425
2011,AZDEQ_SW-212,34.2833333,-111.0708333,8.4475
2013,AZDEQ_SW-212,34.2833333,-111.0708333,8.298181818181819
2014,AZDEQ_SW-212,34.2833333,-111.0708333,8.253333333333334
2017,AZDEQ_SW-212,34.2833333,-111.0708333,8.4575
1996,AZDEQ_SW-213,34.3105,-111.0733611,8.45
2000,AZDEQ_SW-213,34.3105,-111.0733611,8.280000000000001
2002,AZDEQ_SW-213,34.3105,-111.0733611,8.1
2003,AZDEQ_SW-213,34.3105,-111.0733611,8.25
2008,AZDEQ_SW-213,34.3105,-111.0733611,8.398333333333333
2009,AZDEQ_SW-213,34.3105,-111.0733611,8.5
2010,AZDEQ_SW-213,34.3105,-111.0733611,8.219999999999999
2011,AZDEQ_SW-213,34.3105,-111.0733611,8.476666666666667
2013,AZDEQ_SW-213,34.3105,-111.0733611,8.467272727272727
2014,AZDEQ_SW-213,34.3105,-111.0733611,8.388333333333334
1995,AZDEQ_SW-217,34.3073056,-111.0416944,8.259411764705883
2000,AZDEQ_SW-217,34.3073056,-111.0416944,8.266666666666667
2002,AZDEQ_SW-217,34.3073056,-111.0416944,7.699999999999999
2003,AZDEQ_SW-217,34.3073056,-111.0416944,8.4
2008,AZDEQ_SW-217,34.3073056,-111.0416944,8.503333333333334
2009,AZDEQ_SW-217,34.3073056,-111.0416944,8.646666666666667
2010,AZDEQ_SW-217,34.3073056,-111.0416944,8.57
2011,AZDEQ_SW-217,34.3073056,-111.0416944,8.633333333333333
2013,AZDEQ_SW-217,34.3073056,-111.0416944,8.548
2014,AZDEQ_SW-217,34.3073056,-111.0416944,8.5
2017,AZDEQ_SW-217,34.3073056,-111.0416944,8.47
2018,AZDEQ_SW-217,34.3073056,-111.0416944,8.21
1988,AZDEQ_SW-230,33.0079167,-109.3156944,8.295
1989,AZDEQ_SW-230,33.0079167,-109.3156944,8.372222222222222
1993,AZDEQ_SW-230,33.0079167,-109.3156944,8.370000000000001
1994,AZDEQ_SW-230,33.0079167,-109.3156944,8.542727272727273
1995,AZDEQ_SW-230,33.0079167,-109.3156944,8.245
1996,AZDEQ_SW-230,33.0079167,-109.3156944,7.956666666666667
1997,AZDEQ_SW-230,33.0079167,-109.3156944,8.252608695652174
1998,AZDEQ_SW-230,33.0079167,-109.3156944,8.28875
1999,AZDEQ_SW-230,33.0079167,-109.3156944,8.296
2000,AZDEQ_SW-230,33.0079167,-109.3156944,8.23090909090909
2001,AZDEQ_SW-230,33.0079167,-109.3156944,8.35909090909091
2002,AZDEQ_SW-230,33.0079167,-109.3156944,8.290666666666667
2003,AZDEQ_SW-230,33.0079167,-109.3156944,8.351538461538462
2004,AZDEQ_SW-230,33.0079167,-109.3156944,8.386363636363637
2005,AZDEQ_SW-230,33.0079167,-109.3156944,8.423636363636364
2006,AZDEQ_SW-230,33.0079167,-109.3156944,8.314
2007,AZDEQ_SW-230,33.0079167,-109.3156944,8.254545454545454
2009,AZDEQ_SW-230,33.0079167,-109.3156944,8.39
2012,AZDEQ_SW-230,33.0079167,-109.3156944,8.415
2013,AZDEQ_SW-230,33.0079167,-109.3156944,8.161666666666667
2014,AZDEQ_SW-230,33.0079167,-109.3156944,8.046
2015,AZDEQ_SW-230,33.0079167,-109.3156944,8.3575
2018,AZDEQ_SW-230,33.0079167,-109.3156944,8.375
1988,AZDEQ_SW-234,33.2921667,-109.1953056,8.4225
1989,AZDEQ_SW-234,33.2921667,-109.1953056,8.429473684210526
1993,AZDEQ_SW-234,33.2921667,-109.1953056,8.49
1994,AZDEQ_SW-234,33.2921667,-109.1953056,8.6075
1995,AZDEQ_SW-234,33.2921667,-109.1953056,8.292142857142856
1996,AZDEQ_SW-234,33.2921667,-109.1953056,8.49
1998,AZDEQ_SW-234,33.2921667,-109.1953056,8.27
1999,AZDEQ_SW-234,33.2921667,-109.1953056,8.187
2000,AZDEQ_SW-234,33.2921667,-109.1953056,8.267777777777777
2001,AZDEQ_SW-234,33.2921667,-109.1953056,8.2725
2002,AZDEQ_SW-234,33.2921667,-109.1953056,8.303333333333333
2003,AZDEQ_SW-234,33.2921667,-109.1953056,8.247777777777777
2004,AZDEQ_SW-234,33.2921667,-109.1953056,8.222
2005,AZDEQ_SW-234,33.2921667,-109.1953056,8.143333333333334
2006,AZDEQ_SW-234,33.2921667,-109.1953056,8.13
2008,AZDEQ_SW-234,33.2921667,-109.1953056,8.1
2009,AZDEQ_SW-234,33.2921667,-109.1953056,8.393333333333333
2011,AZDEQ_SW-234,33.2921667,-109.1953056,8.0775
2012,AZDEQ_SW-234,33.2921667,-109.1953056,8.2825
2017,AZDEQ_SW-234,33.2921667,-109.1953056,8.2
2018,AZDEQ_SW-234,33.2921667,-109.1953056,8.425
2020,AZDEQ_SW-234,33.2921667,-109.1953056,8.09
1987,AZDEQ_SW-260,32.7608889,-114.4205,8.025
1988,AZDEQ_SW-260,32.7608889,-114.4205,7.931578947368421
1989,AZDEQ_SW-260,32.7608889,-114.4205,7.783333333333333
1990,AZDEQ_SW-260,32.7608889,-114.4205,7.941666666666666
1991,AZDEQ_SW-260,32.7608889,-114.4205,7.858333333333333
1992,AZDEQ_SW-260,32.7608889,-114.4205,8.139285714285714
1993,AZDEQ_SW-260,32.7608889,-114.4205,7.658333333333333
1994,AZDEQ_SW-260,32.7608889,-114.4205,8.183
1995,AZDEQ_SW-260,32.7608889,-114.4205,8.24
1996,AZDEQ_SW-260,32.7608889,-114.4205,8.016
1997,AZDEQ_SW-260,32.7608889,-114.4205,7.9799999999999995
1998,AZDEQ_SW-260,32.7608889,-114.4205,8.014285714285714
1999,AZDEQ_SW-260,32.7608889,-114.4205,7.924444444444444
2000,AZDEQ_SW-260,32.7608889,-114.4205,7.83625
2001,AZDEQ_SW-260,32.7608889,-114.4205,7.872222222222222
2002,AZDEQ_SW-260,32.7608889,-114.4205,7.92625
2003,AZDEQ_SW-260,32.7608889,-114.4205,7.941111111111111
2004,AZDEQ_SW-260,32.7608889,-114.4205,7.913333333333333
2005,AZDEQ_SW-260,32.7608889,-114.4205,8.128
2007,AZDEQ_SW-260,32.7608889,-114.4205,8.081666666666667
2012,AZDEQ_SW-260,32.7608889,-114.4205,7.793333333333333
2013,AZDEQ_SW-260,32.7608889,-114.4205,7.722857142857143
2014,AZDEQ_SW-260,32.7608889,-114.4205,8.124285714285714
2018,AZDEQ_SW-260,32.7608889,-114.4205,7.325
1988,AZDEQ_SW-273,34.2992778,-111.3583889,8.123333333333333
1989,AZDEQ_SW-273,34.2992778,-111.3583889,8.2305
1990,AZDEQ_SW-273,34.2992778,-111.3583889,8.217857142857143
1991,AZDEQ_SW-273,34.2992778,-111.3583889,8.343
1998,AZDEQ_SW-273,34.2992778,-111.3583889,7.7250000000000005
1999,AZDEQ_SW-273,34.2992778,-111.3583889,8.143
2000,AZDEQ_SW-273,34.2992778,-111.3583889,8.225
2001,AZDEQ_SW-273,34.2992778,-111.3583889,8.27375
2002,AZDEQ_SW-273,34.2992778,-111.3583889,8.186
2003,AZDEQ_SW-273,34.2992778,-111.3583889,8.225714285714286
2004,AZDEQ_SW-273,34.2992778,-111.3583889,8.22625
2005,AZDEQ_SW-273,34.2992778,-111.3583889,7.9575
2009,AZDEQ_SW-273,34.2992778,-111.3583889,8.18
2011,AZDEQ_SW-273,34.2992778,-111.3583889,8.313333333333333
2012,AZDEQ_SW-273,34.2992778,-111.3583889,8.370000000000001
2013,AZDEQ_SW-273,34.2992778,-111.3583889,8.195
2019,AZDEQ_SW-273,34.2992778,-111.3583889,8.23
2021,AZDEQ_SW-273,34.2992778,-111.3583889,8.26
1987,AZDEQ_SW-283,34.8952228,-112.2054456,8.232727272727272
1988,AZDEQ_SW-283,34.8952228,-112.2054456,8.237083333333333
1989,AZDEQ_SW-283,34.8952228,-112.2054456,8.27125
1990,AZDEQ_SW-283,34.8952228,-112.2054456,8.09375
1991,AZDEQ_SW-283,34.8952228,-112.2054456,8.317272727272728
1992,AZDEQ_SW-283,34.8952228,-112.2054456,8.092307692307692
1993,AZDEQ_SW-283,34.8952228,-112.2054456,8.207
1995,AZDEQ_SW-283,34.8952228,-112.2054456,8.25
1996,AZDEQ_SW-283,34.8952228,-112.2054456,8.03125
1998,AZDEQ_SW-283,34.8952228,-112.2054456,8.16
1999,AZDEQ_SW-283,34.8952228,-112.2054456,8.129285714285714
2000,AZDEQ_SW-283,34.8952228,-112.2054456,8.068
2001,AZDEQ_SW-283,34.8952228,-112.2054456,8.22375
2002,AZDEQ_SW-283,34.8952228,-112.2054456,8.166363636363636
2003,AZDEQ_SW-283,34.8952228,-112.2054456,8.14875
2004,AZDEQ_SW-283,34.8952228,-112.2054456,8.226666666666667
2005,AZDEQ_SW-283,34.8952228,-112.2054456,8.27
2007,AZDEQ_SW-283,34.8952228,-112.2054456,8.47
2008,AZDEQ_SW-283,34.8952228,-112.2054456,8.446666666666667
2010,AZDEQ_SW-283,34.8952228,-112.2054456,8.5
2011,AZDEQ_SW-283,34.8952228,-112.2054456,8.616666666666667
2012,AZDEQ_SW-283,34.8952228,-112.2054456,8.445
2017,AZDEQ_SW-283,34.8952228,-112.2054456,8.208
2018,AZDEQ_SW-283,34.8952228,-112.2054456,8.2225
2019,AZDEQ_SW-283,34.8952228,-112.2054456,8.6
2020,AZDEQ_SW-283,34.8952228,-112.2054456,8.325
1987,AZDEQ_SW-289,35.0247778,-111.7358611,7.199999999999999
1988,AZDEQ_SW-289,35.0247778,-111.7358611,7.88
1990,AZDEQ_SW-289,35.0247778,-111.7358611,7.47
1991,AZDEQ_SW-289,35.0247778,-111.7358611,7.668333333333333
1992,AZDEQ_SW-289,35.0247778,-111.7358611,7.558
1993,AZDEQ_SW-289,35.0247778,-111.7358611,7.755000000000001
1997,AZDEQ_SW-289,35.0247778,-111.7358611,7.63
1998,AZDEQ_SW-289,35.0247778,-111.7358611,7.83125
2005,AZDEQ_SW-289,35.0247778,-111.7358611,7.94
2008,AZDEQ_SW-289,35.0247778,-111.7358611,7.9350000000000005
2018,AZDEQ_SW-289,35.0247778,-111.7358611,7.87
1987,AZDEQ_SW-295,31.4415,-109.9189722,8.1336
1988,AZDEQ_SW-295,31.4415,-109.9189722,8.8
1989,AZDEQ_SW-295,31.4415,-109.9189722,8.4
1991,AZDEQ_SW-295,31.4415,-109.9189722,8.235
1993,AZDEQ_SW-295,31.4415,-109.9189722,6.95
1998,AZDEQ_SW-295,31.4415,-109.9189722,7.975
2000,AZDEQ_SW-295,31.4415,-109.9189722,7.833333333333334
2007,AZDEQ_SW-295,31.4415,-109.9189722,7.694285714285714
2016,AZDEQ_SW-295,31.4415,-109.9189722,8.12
2019,AZDEQ_SW-295,31.4415,-109.9189722,8.353333333333333
2020,AZDEQ_SW-295,31.4415,-109.9189722,7.01
1996,AZDEQ_SW-328,31.4299167,-110.9608333,8.012222222222222
1997,AZDEQ_SW-328,31.4299167,-110.9608333,7.8774999999999995
1998,AZDEQ_SW-328,31.4299167,-110.9608333,7.716666666666667
1999,AZDEQ_SW-328,31.4299167,-110.9608333,8.06
2000,AZDEQ_SW-328,31.4299167,-110.9608333,7.88
2003,AZDEQ_SW-328,31.4299167,-110.9608333,7.714285714285714
2004,AZDEQ_SW-328,31.4299167,-110.9608333,7.89
2005,AZDEQ_SW-328,31.4299167,-110.9608333,8.116153846153846
2006,AZDEQ_SW-328,31.4299167,-110.9608333,8.029375
2007,AZDEQ_SW-328,31.4299167,-110.9608333,7.86
2008,AZDEQ_SW-328,31.4299167,-110.9608333,8.36076923076923
2009,AZDEQ_SW-328,31.4299167,-110.9608333,8.051538461538462
2010,AZDEQ_SW-328,31.4299167,-110.9608333,8.066666666666666
2011,AZDEQ_SW-328,31.4299167,-110.9608333,8.190909090909091
2012,AZDEQ_SW-328,31.4299167,-110.9608333,7.07
2013,AZDEQ_SW-328,31.4299167,-110.9608333,7.263636363636364
2014,AZDEQ_SW-328,31.4299167,-110.9608333,8.15
2019,AZDEQ_SW-328,31.4299167,-110.9608333,8.245508333333333
2020,AZDEQ_SW-328,31.4299167,-110.9608333,8.3
2021,AZDEQ_SW-328,31.4299167,-110.9608333,8.2
1992,AZDEQ_SW-360,34.0707514,-109.4102656,8.0
1993,AZDEQ_SW-360,34.0707514,-109.4102656,8.2
1994,AZDEQ_SW-360,34.0707514,-109.4102656,8.0
1995,AZDEQ_SW-360,34.0707514,-109.4102656,8.0
1998,AZDEQ_SW-360,34.0707514,-109.4102656,7.404999999999999
2006,AZDEQ_SW-360,34.0707514,-109.4102656,8.29
2007,AZDEQ_SW-360,34.0707514,-109.4102656,8.3
2008,AZDEQ_SW-360,34.0707514,-109.4102656,7.906666666666666
2009,AZDEQ_SW-360,34.0707514,-109.4102656,8.035
2010,AZDEQ_SW-360,34.0707514,-109.4102656,7.955
2013,AZDEQ_SW-360,34.0707514,-109.4102656,8.338000000000001
2014,AZDEQ_SW-360,34.0707514,-109.4102656,8.015
2017,AZDEQ_SW-360,34.0707514,-109.4102656,8.307500000000001
2018,AZDEQ_SW-360,34.0707514,-109.4102656,8.305
1997,AZDEQ_SW-395,33.1322222,-109.2833333,8.196875
1999,AZDEQ_SW-395,33.1322222,-109.2833333,8.40875
2000,AZDEQ_SW-395,33.1322222,-109.2833333,8.37375
2001,AZDEQ_SW-395,33.1322222,-109.2833333,8.40375
2002,AZDEQ_SW-395,33.1322222,-109.2833333,8.262727272727272
2003,AZDEQ_SW-395,33.1322222,-109.2833333,8.30625
2004,AZDEQ_SW-395,33.1322222,-109.2833333,8.32375
2005,AZDEQ_SW-395,33.1322222,-109.2833333,8.22625
2006,AZDEQ_SW-395,33.1322222,-109.2833333,8.342
2008,AZDEQ_SW-395,33.1322222,-109.2833333,8.292
2009,AZDEQ_SW-395,33.1322222,-109.2833333,8.51
2011,AZDEQ_SW-395,33.1322222,-109.2833333,8.4825
2012,AZDEQ_SW-395,33.1322222,-109.2833333,8.43
2015,AZDEQ_SW-395,33.1322222,-109.2833333,8.415
2017,AZDEQ_SW-395,33.1322222,-109.2833333,8.31
2018,AZDEQ_SW-395,33.1322222,-109.2833333,8.185
2019,AZDEQ_SW-395,33.1322222,-109.2833333,8.475
2021,AZDEQ_SW-395,33.1322222,-109.2833333,7.9
1987,AZDEQ_SW-409,33.2291667,-112.7675,7.683333333333334
1988,AZDEQ_SW-409,33.2291667,-112.7675,7.566666666666666
1989,AZDEQ_SW-409,33.2291667,-112.7675,7.408333333333333
1990,AZDEQ_SW-409,33.2291667,-112.7675,7.416666666666667
1991,AZDEQ_SW-409,33.2291667,-112.7675,7.425
1992,AZDEQ_SW-409,33.2291667,-112.7675,7.8
1993,AZDEQ_SW-409,33.2291667,-112.7675,7.741666666666667
1994,AZDEQ_SW-409,33.2291667,-112.7675,7.42
1995,AZDEQ_SW-409,33.2291667,-112.7675,7.716666666666667
1996,AZDEQ_SW-409,33.2291667,-112.7675,7.816666666666666
1997,AZDEQ_SW-409,33.2291667,-112.7675,7.916666666666667
1998,AZDEQ_SW-409,33.2291667,-112.7675,8.116666666666667
1999,AZDEQ_SW-409,33.2291667,-112.7675,8.16
2000,AZDEQ_SW-409,33.2291667,-112.7675,7.961111111111111
2001,AZDEQ_SW-409,33.2291667,-112.7675,8.0375
2002,AZDEQ_SW-409,33.2291667,-112.7675,8.088888888888889
2003,AZDEQ_SW-409,33.2291667,-112.7675,8.025
2004,AZDEQ_SW-409,33.2291667,-112.7675,8.125
2011,AZDEQ_SW-409,33.2291667,-112.7675,8.265
2012,AZDEQ_SW-409,33.2291667,-112.7675,8.291
2013,AZDEQ_SW-409,33.2291667,-112.7675,8.193333333333333
2018,AZDEQ_SW-409,33.2291667,-112.7675,8.194285714285714
2019,AZDEQ_SW-409,33.2291667,-112.7675,8.31
1990,AZDEQ_SW-411,34.2763889,-111.6388889,8.3
1991,AZDEQ_SW-411,34.2763889,-111.6388889,8.25
1992,AZDEQ_SW-411,34.2763889,-111.6388889,8.283333333333333
1993,AZDEQ_SW-411,34.2763889,-111.6388889,8.314285714285715
1994,AZDEQ_SW-411,34.2763889,-111.6388889,8.033333333333333
1995,AZDEQ_SW-411,34.2763889,-111.6388889,8.22
1996,AZDEQ_SW-411,34.2763889,-111.6388889,8.05
1997,AZDEQ_SW-411,34.2763889,-111.6388889,8.283333333333333
1998,AZDEQ_SW-411,34.2763889,-111.6388889,8.291666666666666
1999,AZDEQ_SW-411,34.2763889,-111.6388889,8.31
2000,AZDEQ_SW-411,34.2763889,-111.6388889,8.1875
2001,AZDEQ_SW-411,34.2763889,-111.6388889,8.3125
2002,AZDEQ_SW-411,34.2763889,-111.6388889,8.0875
2003,AZDEQ_SW-411,34.2763889,-111.6388889,8.3
2004,AZDEQ_SW-411,34.2763889,-111.6388889,8.266666666666666
2009,AZDEQ_SW-411,34.2763889,-111.6388889,8.21
2010,AZDEQ_SW-411,34.2763889,-111.6388889,8.27
2011,AZDEQ_SW-411,34.2763889,-111.6388889,8.47
1987,AZDEQ_SW-481,34.8244444,-111.8063889,8.358333333333334
1988,AZDEQ_SW-481,34.8244444,-111.8063889,8.26923076923077
1989,AZDEQ_SW-481,34.8244444,-111.8063889,8.408333333333333
1990,AZDEQ_SW-481,34.8244444,-111.8063889,8.383333333333333
1991,AZDEQ_SW-481,34.8244444,-111.8063889,8.327272727272728
1992,AZDEQ_SW-481,34.8244444,-111.8063889,8.23846153846154
1993,AZDEQ_SW-481,34.8244444,-111.8063889,8.149166666666666
1994,AZDEQ_SW-481,34.8244444,-111.8063889,8.438333333333333
1995,AZDEQ_SW-481,34.8244444,-111.8063889,8.356666666666667
1996,AZDEQ_SW-481,34.8244444,-111.8063889,8.292
1997,AZDEQ_SW-481,34.8244444,-111.8063889,8.055
1998,AZDEQ_SW-481,34.8244444,-111.8063889,8.035
1999,AZDEQ_SW-481,34.8244444,-111.8063889,8.111
2000,AZDEQ_SW-481,34.8244444,-111.8063889,8.215
2001,AZDEQ_SW-481,34.8244444,-111.8063889,8.2925
2002,AZDEQ_SW-481,34.8244444,-111.8063889,8.217272727272727
2003,AZDEQ_SW-481,34.8244444,-111.8063889,8.224444444444444
2004,AZDEQ_SW-481,34.8244444,-111.8063889,8.157307692307693
2005,AZDEQ_SW-481,34.8244444,-111.8063889,8.297
2006,AZDEQ_SW-481,34.8244444,-111.8063889,8.16
2007,AZDEQ_SW-481,34.8244444,-111.8063889,8.31
2008,AZDEQ_SW-481,34.8244444,-111.8063889,8.225
1994,AZDEQ_SW-484,34.317665,-111.0876997,7.9325
2000,AZDEQ_SW-484,34.317665,-111.0876997,7.666666666666667
2002,AZDEQ_SW-484,34.317665,-111.0876997,7.466666666666667
2003,AZDEQ_SW-484,34.317665,-111.0876997,7.733333333333333
2006,AZDEQ_SW-484,34.317665,-111.0876997,7.8149999999999995
2008,AZDEQ_SW-484,34.317665,-111.0876997,7.886666666666667
2009,AZDEQ_SW-484,34.317665,-111.0876997,7.9675
2010,AZDEQ_SW-484,34.317665,-111.0876997,8.205
2011,AZDEQ_SW-484,34.317665,-111.0876997,7.75
2013,AZDEQ_SW-484,34.317665,-111.0876997,7.677
2014,AZDEQ_SW-484,34.317665,-111.0876997,7.683333333333334
1999,AZDEQ_SW-521,33.9097222,-109.4205556,9.708333333333334
2001,AZDEQ_SW-521,33.9097222,-109.4205556,9.368
2002,AZDEQ_SW-521,33.9097222,-109.4205556,8.253636363636364
2008,AZDEQ_SW-521,33.9097222,-109.4205556,8.67
2009,AZDEQ_SW-521,33.9097222,-109.4205556,8.3675
2010,AZDEQ_SW-521,33.9097222,-109.4205556,8.100833333333334
2011,AZDEQ_SW-521,33.9097222,-109.4205556,8.933636363636364
2012,AZDEQ_SW-521,33.9097222,-109.4205556,8.843333333333334
2013,AZDEQ_SW-521,33.9097222,-109.4205556,9.446666666666667
2020,AZDEQ_SW-521,33.9097222,-109.4205556,9.945
2000,AZDEQ_SW-536,34.3780803,-111.0990997,7.8
2002,AZDEQ_SW-536,34.3780803,-111.0990997,7.766666666666667
2003,AZDEQ_SW-536,34.3780803,-111.0990997,7.816666666666666
2006,AZDEQ_SW-536,34.3780803,-111.0990997,7.390000000000001
2008,AZDEQ_SW-536,34.3780803,-111.0990997,8.001666666666667
2009,AZDEQ_SW-536,34.3780803,-111.0990997,8.285
2010,AZDEQ_SW-536,34.3780803,-111.0990997,8.4
2011,AZDEQ_SW-536,34.3780803,-111.0990997,8.062
2013,AZDEQ_SW-536,34.3780803,-111.0990997,8.047
2014,AZDEQ_SW-536,34.3780803,-111.0990997,8.025
2015,AZDEQ_SW-536,34.3780803,-111.0990997,7.98
2018,AZDEQ_SW-536,34.3780803,-111.0990997,8.023333333333333
2019,AZDEQ_SW-536,34.3780803,-111.0990997,8.24
2000,AZDEQ_SW-537,34.3652756,-111.0981219,8.1
2002,AZDEQ_SW-537,34.3652756,-111.0981219,8.26
2003,AZDEQ_SW-537,34.3652756,-111.0981219,8.142857142857142
2008,AZDEQ_SW-537,34.3652756,-111.0981219,8.161428571428571
2009,AZDEQ_SW-537,34.3652756,-111.0981219,8.52
2010,AZDEQ_SW-537,34.3652756,-111.0981219,8.504999999999999
2011,AZDEQ_SW-537,34.3652756,-111.0981219,8.43
2013,AZDEQ_SW-537,34.3652756,-111.0981219,8.225999999999999
2014,AZDEQ_SW-537,34.3652756,-111.0981219,8.253333333333334
2015,AZDEQ_SW-537,34.3652756,-111.0981219,8.175
2020,AZDEQ_SW-537,34.3652756,-111.0981219,7.98
2000,AZDEQ_SW-542,34.3085575,-111.05722,8.049999999999999
2002,AZDEQ_SW-542,34.3085575,-111.05722,7.733333333333333
2003,AZDEQ_SW-542,34.3085575,-111.05722,8.0
2006,AZDEQ_SW-542,34.3085575,-111.05722,7.9750000000000005
2008,AZDEQ_SW-542,34.3085575,-111.05722,8.242857142857144
2009,AZDEQ_SW-542,34.3085575,-111.05722,8.4325
2010,AZDEQ_SW-542,34.3085575,-111.05722,8.53
2011,AZDEQ_SW-542,34.3085575,-111.05722,8.32
2013,AZDEQ_SW-542,34.3085575,-111.05722,8.296
2014,AZDEQ_SW-542,34.3085575,-111.05722,8.003333333333334
2000,AZDEQ_SW-666,34.5952778,-112.4166389,8.6
2002,AZDEQ_SW-666,34.5952778,-112.4166389,8.193333333333333
2003,AZDEQ_SW-666,34.5952778,-112.4166389,7.750454545454545
2007,AZDEQ_SW-666,34.5952778,-112.4166389,8.437096774193549
2008,AZDEQ_SW-666,34.5952778,-112.4166389,8.077
2009,AZDEQ_SW-666,34.5952778,-112.4166389,8.660416666666666
2010,AZDEQ_SW-666,34.5952778,-112.4166389,8.00851851851852
2011,AZDEQ_SW-666,34.5952778,-112.4166389,8.263483870967741
2013,AZDEQ_SW-666,34.5952778,-112.4166389,8.360869565217392
2014,AZDEQ_SW-666,34.5952778,-112.4166389,7.40875
2016,AZDEQ_SW-666,34.5952778,-112.4166389,8.731538461538461
2017,AZDEQ_SW-666,34.5952778,-112.4166389,8.091935483870968
2019,AZDEQ_SW-666,34.5952778,-112.4166389,8.248
2020,AZDEQ_SW-666,34.5952778,-112.4166389,8.603333333333333
1990,AZDEQ_SW-754,34.6752317,-111.9394794,8.001999999999999
1991,AZDEQ_SW-754,34.6752317,-111.9394794,8.446666666666667
1995,AZDEQ_SW-754,34.6752317,-111.9394794,8.406666666666666
1998,AZDEQ_SW-754,34.6752317,-111.9394794,8.3
1999,AZDEQ_SW-754,34.6752317,-111.9394794,7.8
2003,AZDEQ_SW-754,34.6752317,-111.9394794,8.055
2004,AZDEQ_SW-754,34.6752317,-111.9394794,8.216666666666667
2017,AZDEQ_SW-754,34.6752317,-111.9394794,8.1725
2018,AZDEQ_SW-754,34.6752317,-111.9394794,8.293333333333333
2019,AZDEQ_SW-754,34.6752317,-111.9394794,8.3
1992,AZDEQ_SW-755,34.8936803,-112.2122153,8.465
1993,AZDEQ_SW-755,34.8936803,-112.2122153,8.379999999999999
1994,AZDEQ_SW-755,34.8936803,-112.2122153,8.5825
1995,AZDEQ_SW-755,34.8936803,-112.2122153,8.555
1999,AZDEQ_SW-755,34.8936803,-112.2122153,8.39
2007,AZDEQ_SW-755,34.8936803,-112.2122153,8.445
2008,AZDEQ_SW-755,34.8936803,-112.2122153,8.418
2010,AZDEQ_SW-755,34.8936803,-112.2122153,7.908
2011,AZDEQ_SW-755,34.8936803,-112.2122153,8.55
2012,AZDEQ_SW-755,34.8936803,-112.2122153,8.414
2013,AZDEQ_SW-755,34.8936803,-112.2122153,8.4275
2017,AZDEQ_SW-755,34.8936803,-112.2122153,8.37
2018,AZDEQ_SW-755,34.8936803,-112.2122153,8.4775
2001,AZDEQ_SW-861,34.2736944,-112.2025,7.989999999999999
2002,AZDEQ_SW-861,34.2736944,-112.2025,7.91
2003,AZDEQ_SW-861,34.2736944,-112.2025,7.8025
2007,AZDEQ_SW-861,34.2736944,-112.2025,9.96
2008,AZDEQ_SW-861,34.2736944,-112.2025,8.305
2009,AZDEQ_SW-861,34.2736944,-112.2025,8.29
2010,AZDEQ_SW-861,34.2736944,-112.2025,8.105
2011,AZDEQ_SW-861,34.2736944,-112.2025,8.01
2012,AZDEQ_SW-861,34.2736944,-112.2025,8.395
2014,AZDEQ_SW-861,34.2736944,-112.2025,7.94
2015,AZDEQ_SW-861,34.2736944,-112.2025,8.27
2016,AZDEQ_SW-861,34.2736944,-112.2025,7.58
2019,AZDEQ_SW-861,34.2736944,-112.2025,8.4
2003,AZDEQ_SW-948,35.00475,-111.7354167,7.9399999999999995
2004,AZDEQ_SW-948,35.00475,-111.7354167,7.994210526315789
2005,AZDEQ_SW-948,35.00475,-111.7354167,8.043333333333333
2007,AZDEQ_SW-948,35.00475,-111.7354167,8.008000000000001
2008,AZDEQ_SW-948,35.00475,-111.7354167,8.085
2011,AZDEQ_SW-948,35.00475,-111.7354167,8.21
2012,AZDEQ_SW-948,35.00475,-111.7354167,8.024000000000001
2018,AZDEQ_SW-948,35.00475,-111.7354167,8.04
2019,AZDEQ_SW-948,35.00475,-111.7354167,8.136666666666667
